workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes,Answer.country_of_birth,Answer.country_of_residence,Answer.native_language,Answer.father_country_of_birth,Answer.mother_country_of_birth,Answer.childhood_language,Answer.preferred_language
14,11336,white,black,100,most,[u'@la mayoria@ de los puntos son negros'],75,13,spanish,no,2,Male,42,the experiment was clear and easy to understand,english,Yes,2,Windows,768,1366,Mozilla,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PMBY0YE28B8TWRZMCOKRH052JLC9G,14,Submitted,Fr Jul 14 21:20:37 MESZ 2017,Do Jul 13 21:15:37 MESZ 2017,Do Jul 13 21:20:37 MESZ 2017,,,,,,[],{},4.91495,"""venezuela""","""venezuela""","""spanish""","""russia""","""spain""","""spanish""","""english"""
14,15199,black,white,10,none,[u'@ninguno@ de los puntos son blancos'],0,14,spanish,no,2,Male,42,the experiment was clear and easy to understand,english,Yes,2,Windows,768,1366,Mozilla,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3PMBY0YE28B8TWRZMCOKRH052JLC9G,14,Submitted,Fr Jul 14 21:20:37 MESZ 2017,Do Jul 13 21:15:37 MESZ 2017,Do Jul 13 21:20:37 MESZ 2017,,,,,,[],{},4.91495,"""venezuela""","""venezuela""","""spanish""","""russia""","""spain""","""spanish""","""english"""
15,44341,black,white,100,some,[u'@unele@ puncte sunt albe.'],25,5,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,45767,black,white,100,many,[u'@multe@ dintre puncte sunt albe.'],65,6,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,16676,black,white,100,all,[u'@toate@ punctele sunt albe.'],100,7,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,50480,black,white,10,half,[u'@jumatate@ dintre puncte sunt albe.'],5,8,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,60980,black,white,10,none,[u'@niciunul@ dintre puncte nu sunt albe.'],0,9,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,25037,white,black,100,most,[u'@majoritatea@ punctelor sunt negre.\n'],75,10,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,20072,white,black,10,two,[u'@doua@ dintre puncte sunt negre.'],2,11,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,23174,black,white,10,a few,[u'@cateva@ dintre puncte sunt albe.'],3,12,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,16979,white,black,25,less than half,[u'@mai putin de jumatate@ din puncte sunt negre.'],8,13,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
15,30887,black,white,100,almost all,[u'@aproape toate@ punctele sunt albe.'],90,14,Romanian,no,1,Male,35,,French,Yes,3,Windows,576,1024,Firefox,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3JPSL1DZ5T75PJYV38BY3N5175HNAO,15,Submitted,Fr Jul 14 21:22:30 MESZ 2017,Do Jul 13 21:14:26 MESZ 2017,Do Jul 13 21:22:30 MESZ 2017,,,,,,[],{},8.005083333333333,"""Romania""","""Romania""","""Romanian""","""Romania""","""Romania""","""Romanian""","""Romanian"""
16,106055,white,black,100,almost all,"[u'@Suurin osa@ pisteist\xe4 on mustia', u'@Melkein kaikki@ pisteet ovat mustia']",90,5,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,26839,white,black,25,less than half,[u'@Alle puolet@ pisteist\xe4 on mustia'],8,6,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,33175,black,white,100,most,"[u'@Suurin osa@ pisteist\xe4 on valkoisia', u'@Melkein kaikki@ pisteet ovat valkoisia']",75,7,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,17858,black,white,100,many,[u'@Monet@ pisteist\xe4 ovat valkoisia'],65,8,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,20591,white,black,10,two,[u'@Kaksi@ pisteist\xe4 ovat mustia'],2,9,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,38445,black,white,10,none,[u'@Mitk\xe4\xe4n@ pisteist\xe4 eiv\xe4t ole valkoisia'],0,10,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,16322,black,white,10,a few,[u'@Muutama@ pisteist\xe4 on valkoisia'],3,11,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,14572,white,black,10,half,[u'@Puolet@ pisteist\xe4 on mustia'],5,12,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,29349,white,black,100,some,"[u'@Osa@ pisteist\xe4 on mustia', u'@Jotkut@ pisteist\xe4 ovat mustia']",25,13,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
16,17116,white,black,100,all,[u'@Kaikki@ pisteet ovat mustia'],100,14,Finnish,no,2,Female,23,,"English, Swedish",Yes,1,an unknown OS,1024,768,Safari,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,34J10VATJG65YYULVOVSOFOPPO9IQA,16,Submitted,Fr Jul 14 21:23:38 MESZ 2017,Do Jul 13 21:16:32 MESZ 2017,Do Jul 13 21:23:38 MESZ 2017,,,,,,[],{},7.069983333333333,"""Finland""","""Finland""","""Finnish""","""Finland""","""Finland""","""Finnish""","""Finnish"""
17,142957,white,black,10,none,[u'@10@ of the dots are black'],0,5,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
17,75291,black,white,100,many,"[u'@40@ of the dots are black', u'@60@ of the dots are white']",65,6,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
17,54160,black,white,100,most,"[u'@half@ of the dots are white', u'@few@ of the dots are black']",75,7,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
17,13595,white,black,10,two,[u'@2@ of the dots are black'],2,8,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
17,11732,white,black,100,all,[u'@most@ of the dots are black'],100,9,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
17,22013,white,black,10,a few,[u'@some@ of the dots are black'],3,10,english,no,2,Male,26,thank you,english,No,3,Mac,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3TDXMTX3CC2COGB1GFHUIA7YPNWI6C,17,Submitted,Fr Jul 14 21:24:02 MESZ 2017,Do Jul 13 21:00:13 MESZ 2017,Do Jul 13 21:24:02 MESZ 2017,,,,,,[],{},15.617316666666667,"""india""","""india""","""english""","""india""","""india""","""english""","""english"""
