workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.language_information,Answer.time_in_minutes
4,83026,white,black,10,none,[u'@\u0915\u094b\u0908 \u0928\u0939\u0940\u0902@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u093e \u0939\u0948\u0902'],0,8,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,17759,white,black,100,many,[u'@\u0915\u093e\u095e\u0940@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],65,9,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,20406,white,black,100,almost all,[u'@\u0932\u0917\u092d\u0917 \u0938\u092d\u0940@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],90,10,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,20637,white,black,25,less than half,[u'@\u0906\u0927\u0947 \u0938\u0947 \u0915\u092e@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948'],8,11,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,19784,white,black,10,half,[u'@\u0906\u0927\u0947@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],5,12,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,42143,white,black,10,a few,[u'@\u0915\u0941\u091b@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],3,13,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
4,14477,white,black,10,two,[u'@\u0926\u094b@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],2,14,,no,2,,,,,NA,-1,Linux,640,360,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3TR2532VIQ28JRV7YX2UUBMY1SSJ6B,4,Submitted,Mi Jul 12 13:03:52 MESZ 2017,Mo Jul 10 20:51:23 MESZ 2017,Mo Jul 10 21:03:52 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",6.132633333333334
5,126480,white,black,100,almost all,[u'@\u0932\u0917\u092d\u0917 \u0938\u092d\u0940@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],90,5,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,26019,white,black,10,two,[u'\n@\u0926\u094b@\u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],2,6,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,90329,black,white,25,less than half,[u'@\u0906\u0927\u0947 \u0938\u0947 \u0915\u092e@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],8,7,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,65479,black,white,10,half,[u'@\u0906\u0927\u0947 @\u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],5,8,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,60947,white,black,10,none,[u'\u0915\u094b\u0908 \u092d\u0940 \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u093e @\u0928\u0939\u0940\u0902@ \u0939\u0948'],0,9,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,51849,white,black,100,all,[u'@\u0938\u092d\u0940@ \u092c\u093f\u0902\u0926\u0941\u090f\u0902 \u0915\u093e\u0932\u093e \u0939\u0948\u0902'],100,10,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,27731,black,white,100,most,[u'@\u0938\u092c\u0938\u0947 \u0905\u0927\u093f\u0915@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],75,11,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,17814,white,black,100,some,[u'@\u0915\u0941\u091b@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],25,12,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,25951,black,white,10,a few,[u'@\u0915\u0941\u091b@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],3,13,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
5,17168,black,white,100,many,[u'@\u0915\u0908@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],65,14,English,no,1,Male,26,,English,Yes,3,Windows,768,1366,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3LQ8PUHQFM0SL5VICY8YF1WOXRJHIY,5,Submitted,Mi Jul 12 13:05:29 MESZ 2017,Mo Jul 10 20:55:48 MESZ 2017,Mo Jul 10 21:05:29 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""India"",""country_of_residence"":""India"",""native_language"":""Hindi"",""father_country_of_birth"":""India"",""mother_country_of_birth"":""India"",""childhood_language"":""Hindi"",""preferred_language"":""Hindi""}",9.595916666666668
6,193819,white,black,100,some,[u'@algunos@ de los puntos son negros'],25,5,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,23103,black,white,10,two,[u'@dos@ de los puntos son blancos'],2,6,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,22520,black,white,100,many,[u'@muchos@ de los puntos son blancos'],65,7,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,73987,white,black,25,less than half,[u'@menos de la mitad@ de los puntos son negros'],8,8,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,23755,white,black,100,all,[u'@todos@ los puntos son negros'],100,9,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
6,70677,black,white,10,half,[u'@mitad@ de los puntos son blancos'],5,10,2,no,2,Male,35,Thank you!,English,Yes,2,Windows,864,1536,Chrome,3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3WDXCWYEASYR5JG286X19Y30QO4JYR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Mo Jul 10 20:42:43 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,144000,Mi Aug 09 20:42:43 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HA5ODM5KA0JA0V4WXEEAKX0ATJSVC,3UOUJI6MTEMUGMQXBJFY1Q8TFCPXUF,6,Submitted,Mi Jul 12 13:15:19 MESZ 2017,Mo Jul 10 20:59:53 MESZ 2017,Mo Jul 10 21:15:19 MESZ 2017,,,,,,[],{},"{""country_of_birth"":""Dominican Republic"",""country_of_residence"":""Dominican Republic"",""native_language"":""Spanish"",""father_country_of_birth"":""Dominican Republic"",""mother_country_of_birth"":""Dominican Republic"",""childhood_language"":""Spanish"",""preferred_language"":""Spanish""}",14.8938
